award ID,award year,award month,award day,procedure,original company name,pesos,ammendments,contract begin,contract end,contract duration
424409804,2009,3,26,LICITACION PUBLICA INTERNACIONAL,"CORPORACION CONSTRUCTORA AZTECA, S.A. DE C.V.",51486367.894,NO,2009,2011,2
424508848,2009,1,16,LICITACION PUBLICA NACIONAL,"TRANSFORMACIÓN TECNOLÓGICA DE TAMAULIPAS, S.A. DE C.V.",51429166.663,NO,2009,2009,0
422269800,2009,1,16,LICITACION PUBLICA INTERNACIONAL,"TECNO FIRE, S.A. DE C.V.",51114177.283,NO,2009,2010,1
422068061,2009,1,9,ADJUDICACION DIRECTA,"DUNCAN Y COSSIO, S.A.",51090685.405,NO,2009,2010,1
424109837,2009,9,29,LICITACION PUBLICA NACIONAL,"GRUPO INDUSTRIAL RAZO, S.A. DE C.V.",50715877.053,NO,2009,2011,2
420129005,2009,3,9,LICITACION PUBLICA INTERNACIONAL,"LENOVO MÉXICO, S. DE R.L. DE C.V.",50375361.886,NO,2009,2009,0
424409814,2009,9,11,LICITACION PUBLICA INTERNACIONAL,"INTEGRADORES DE TECNOLOGIA, S.A. DE C.V.",672905923.667773,NO,2009,2013,4
424049804,2009,3,20,LICITACION PUBLICA INTERNACIONAL,"TRADECO INFRAESTRUCTURA, S.A. DE C.V.",49590044.311,NO,2009,2009,0
425109835,2009,6,9,CONTRATOS ENTRE ENTIDADES,"CORPORACION MEXICANA DE INVESTIGACION EN MATERIALES, S.A. DE C.V.",49452760.327,NO,2009,2009,0
425029804,2009,4,3,LICITACION PUBLICA NACIONAL,"EDIFICADORA Y PROVEEDORA INTERNACIONAL, S.A. DE C.V.",48854821.136,NO,2009,2010,1
425049835,2009,4,24,LICITACION PUBLICA NACIONAL,COMERCIAL EN FLETES MEXICO S.A. DE C.V.,48255753.388,NO,2009,2011,2
424048874,2008,12,31,LICITACION PUBLICA NACIONAL,MATERIALES Y EQUIPO PETROLERO S.A.DE C.V.,48755851.202,NO,2009,2010,1
428229823,2009,4,13,LICITACION PUBLICA INTERNACIONAL,"INGCONA, S.A. DE C.V.",46646492.853,NO,2009,2014,5
424109848,2009,11,5,ADJUDICACION DIRECTA,"QUIMO TECH DE MEXICO, S.A. DE C.V.",45903508.725,NO,2009,2010,1
422339802,2009,5,15,ADJUDICACION DIRECTA,"SERVICIOS TECNICOS INDUSTRIALES INTERNACIONALES, S.A. DE C.V.",45800420.461,NO,2009,2010,1
420139003,2009,6,11,LICITACION PUBLICA NACIONAL,"AUTOKASA VIADUCTO, S.A. DE C.V.",45605508.109,SI,2009,2009,0
428228874,2009,1,19,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,45533782.884,NO,2009,2009,0
423019802,2009,7,27,ADJUDICACION DIRECTA,"GRUPO INDUSTRIAL ELECTROMECANICO, S.A. DE C.V.",45460867.91,SI,2009,2009,0
428219602,2009,8,24,LICITACION PUBLICA NACIONAL,"AMERCOAT MEXICANA, S.A.DE C.V.",45283191.039,NO,2009,2011,2
424019603,2009,2,11,LICITACION PUBLICA INTERNACIONAL,"TUBACERO MEXICO, S.A. DE C.V.",44914970.461,NO,2009,2009,0
424509800,2009,4,14,LICITACION PUBLICA INTERNACIONAL,"TRANSFORMACIÓN TECNOLÓGICA DE TAMAULIPAS, S.A. DE C.V.",44892653.788,NO,2009,2010,1
422649800,2009,3,11,OTROS,INSTITUTO MEXICANO DEL PETROLEO,44662777.626,NO,2009,2011,2
421439807,2009,8,7,ADJUDICACION DIRECTA,"TIW DE MEXICO, S.A. DE C.V.",44250316.473,NO,2009,2009,0
420289813,2009,9,1,CONTRATOS ENTRE ENTIDADES,"III SERVICIOS, S.A. DE C.V.",43422237.983,NO,2009,2012,3
422208812,2009,1,12,OTROS,"COMPAÑIA MEXICANA DE EXPLORACIONES, S.A. DE C.V.",43422237.983,NO,2009,2010,1
424109844,2009,11,11,ADJUDICACION DIRECTA,"RESPUESTA TECNOLOGICA, S.A. DE C.V.",43422237.983,NO,2009,2010,1
428029603,2009,4,6,ADJUDICACION DIRECTA,"REDES Y CORDELES DE TABASCO, S.A. DE C.V.",43422237.983,NO,2009,2012,3
428819901,2009,1,16,OTROS,INSTITUTO MEXICANO DEL PETROLEO,43042730.141,NO,2009,2011,2
424509810,2009,6,29,ADJUDICACION DIRECTA,"PROYECTOS Y CONSTRUCCIONES DEL PUERTO, S.A. DE C.V.",42940423.006,NO,2009,2009,0
425039806,2009,7,22,LICITACION PUBLICA INTERNACIONAL,"GRUPO DE INGENIERIA Y CONSTRUCCION ZETA, S.A. DE C.V.",42654239.541,NO,2009,2011,2
422649801,2009,4,1,OTROS,INSTITUTO MEXICANO DEL PETROLEO,42379226.025,NO,2009,2011,2
4194980061,2009,1,7,ADJUDICACION DIRECTA,LANDMARK GRAPHICS CORPORATION,572560602.6940471,NO,2009,2009,0
423029601,2009,1,30,ADJUDICACION DIRECTA,"CAMERON DE MEXICO, S.A. DE C.V.",41402368.381,NO,2009,2009,0
425039803,2009,6,16,LICITACION PUBLICA INTERNACIONAL,"PETROSERVICIOS DE MEXICO, S.A. DE C.V.",41246354.96,NO,2009,2012,3
425029875,2009,12,30,ADJUDICACION DIRECTA,"CONSTIN, S.A. DE C.V.",41171169.28,NO,2009,2009,0
424109851,2009,11,5,ADJUDICACION DIRECTA,"RDC CORPORATIVO, S.A. DE C. V.",40940967.241,NO,2009,2010,1
424509819,2009,10,9,LICITACION PUBLICA NACIONAL,"OR CONSTRUCTORES, S.A. DE C.V.",40925925.778,NO,2009,2011,2
420838816,2009,1,5,LICITACION PUBLICA NACIONAL,VISION INTEGRAL GENERADORA DE EMPRESAS NACIONALES S.A. DE C.V.,40741734.091,SI,2009,2009,0
425108830,2009,1,9,OTROS,INSTITUTO MEXICANO DEL PETROLEO,40721548.469,NO,2009,2011,2
425029801,2009,3,9,LICITACION PUBLICA NACIONAL,"CONSTRUCTORES Y ARQUITECTOS, S.A. DE C.V.",40596576.886,SI,2009,2009,0
4194980062,2009,1,7,ADJUDICACION DIRECTA,LANDMARK GRAPHICS CORPORATION,546306581.4225585,NO,2009,2009,0
420149016,2009,10,30,LICITACION PUBLICA INTERNACIONAL,AUTOMUNDO S.A. DE C.V.,39994486.516,NO,2009,2010,1
428229807,2009,1,21,ADJUDICACION DIRECTA,"CONSIGNATARIA SAN MIGUEL, S.A. DE C.V.",39580185.23,SI,2009,2009,0
424409001,2009,3,12,LICITACION PUBLICA INTERNACIONAL,"NATIONAL OILWELL DE MEXICO, S.A. DE C.V.",39099498.43,NO,2009,2009,0
425029817,2009,5,4,ADJUDICACION DIRECTA,"ICACSA PROYECTOS, S.A. DE C.V.",38495575.699,SI,2009,2009,0
420219807,2009,1,30,ADJUDICACION DIRECTA,INTEGRATED TRADE SYSTEMS,38368527.108,SI,2009,2009,0
424019602,2009,2,11,LICITACION PUBLICA INTERNACIONAL,"TUBERIAS PROCARSA, S.A. DE C.V.",38361996.464,NO,2009,2009,0
422449802,2009,7,22,ADJUDICACION DIRECTA,"ALTEC SISTEMA, S.A. DE C.V.",37942886.263,SI,2009,2009,0
428229851,2009,8,3,CONTRATOS ENTRE ENTIDADES,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C.",499297161.7704071,SI,2009,2013,4
424109842,2009,10,8,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD AUTONOMA DE NUEVO LEON,37760745.16,NO,2009,2009,0
420879803,2009,1,29,LICITACION PUBLICA NACIONAL,SHEBA CONSTRUCTORA E INMOBILIARIA S.A. DE C.V.,37692037.384,NO,2009,2010,1
420409805,2009,3,9,ADJUDICACION DIRECTA,P.M.I. TRADING LIMITED,37610839.86,NO,2009,2009,0
428229601,2009,4,15,LICITACION PUBLICA INTERNACIONAL,"SERVICIOS, SUMINISTROS Y CONSTRUCCIONES DEL GOLFO, S.A. DE C.V.",37523016.794,NO,2009,2010,1
428819836,2009,8,26,LICITACION PUBLICA INTERNACIONAL,"CGGVERITAS SERVICES DE MEXICO, S.A. DE C.V.",478440754.3514581,NO,2009,2010,1
420409814,2009,6,9,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,37219061.128,NO,2009,2009,0
420829804,2009,6,30,CONTRATOS ENTRE ENTIDADES,"CORPORACION MEXICANA DE INVESTIGACION EN MATERIALES, S.A. DE C.V.",37219061.128,SI,2009,2009,0
422339809,2009,11,11,LICITACION PUBLICA INTERNACIONAL,"SERVI-SISTEMAS DE ENERGIA, S.A. DE C.V.",37219061.128,NO,2009,2011,2
424049814,2009,7,31,LICITACION PUBLICA NACIONAL,"TRANSPORTES INTERNACIONALES TAMAULIPECOS, S.A. DE C.V.",37219061.128,NO,2009,2009,0
422819800,2009,3,12,OTROS,"COMPAÑIA MEXICANA DE EXPLORACIONES, S.A. DE C.V.",37084378.77,NO,2009,2009,0
425029805,2009,4,3,LICITACION PUBLICA NACIONAL,GRUPO CORPORATIVO FESSA S.A.DE C.V.,37003755.422,NO,2009,2011,2
428228846,2008,11,7,LICITACION PUBLICA NACIONAL,"TIDEWATER DE MEXICO, S.A. DE C.V.",38169811.936,SI,2009,2010,1
420139054,2009,1,19,LICITACION PUBLICA INTERNACIONAL,PIERCE MANUFACTURING INC.,36829594.768,NO,2009,2009,0
424029600,2009,2,16,LICITACION PUBLICA INTERNACIONAL,"SUMINISTROS MARINOS E INDUSTRIALES DE MÉXICO, S.A. DE C.V.",36824075.285,NO,2009,2009,0
420409816,2009,6,17,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD TECNOLOGICA DE CAMPECHE,36818776.279,NO,2009,2009,0
428229820,2009,3,31,LICITACION PUBLICA NACIONAL,"MARINSA DE MÉXICO, S.A. DE C.V.",36793948.163,SI,2009,2009,0
425109820,2009,4,8,ADJUDICACION DIRECTA,"EXTERRAN ENERGY DE MEXICO, S.A. DE C.V.",36703968.254,SI,2009,2009,0
425109845,2009,7,27,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,36468755.872,NO,2009,2011,2
420829810,2009,10,8,LICITACION PUBLICA NACIONAL,"GRUPO PROFESIONAL PLANEACION Y PROYECTOS, S.A. DE C.V.",36462516.741,SI,2009,2009,0
424019601,2009,2,11,LICITACION PUBLICA INTERNACIONAL,"PYTCO, S.A. DE C.V.",36412226.321,NO,2009,2009,0
421229808,2009,7,10,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MEXICO,36363022.722,NO,2009,2009,0
420409831,2009,8,28,CONTRATOS ENTRE ENTIDADES,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C.",36333174.276,NO,2009,2011,2
422229803,2009,7,17,LICITACION PUBLICA NACIONAL,"SERVICIOS TECNICOS Y SUMINISTROS DE CHIAPAS, S. A. DE C.V.",36320386.191,NO,2009,2010,1
420219803,2009,2,5,LICITACION PUBLICA NACIONAL,"CIA. MEXICANA DE AVIACION, S.A. DE C.V.",36278687.481,NO,2009,2011,2
4128990023,2009,5,8,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,479805142.80266076,NO,2009,2010,1
422209801,2009,6,24,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD AUTONOMA DEL CARMEN,36197511.952,NO,2009,2009,0
425109873,2009,11,23,ADJUDICACION DIRECTA,"EXTERRAN ENERGY DE MEXICO, S.A. DE C.V.",35978425.757,NO,2009,2011,2
428228845,2008,11,7,LICITACION PUBLICA NACIONAL,"MARINSA DE MÉXICO, S.A. DE C.V.",37230364.839,SI,2009,2010,1
424019837,2009,9,10,LICITACION PUBLICA INTERNACIONAL,"AVANCES TECNOLOGICOS Y DE SERVICIOS DE MEXICO,S.A. DE C.V.",35724889.513,NO,2009,2011,2
425009628,2009,10,1,LICITACION PUBLICA INTERNACIONAL,TODO EN TONER S.A. DE C.V.,35679381.767,NO,2009,2011,2
428239811,2009,5,15,ADJUDICACION DIRECTA,"GRUPO PROASIP, S.A. DE C.V.",35434158.027,NO,2009,2009,0
420289811,2009,7,16,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,35359672.662,NO,2009,2009,0
424409823,2009,12,11,LICITACION PUBLICA INTERNACIONAL,"TECNOLOGIA EN COMPRESION, S.A. DE C.V.",35358108.072,NO,2009,2012,3
423029805,2009,6,3,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,35221589.486,SI,2009,2009,0
422439800,2009,3,2,LICITACION PUBLICA INTERNACIONAL,"GE PACKAGED POWER, INC",35184580.616,NO,2009,2009,0
420219805,2009,2,5,LICITACION PUBLICA NACIONAL,"TRANSPORTES AEROMAR, S.A. DE C.V.",34922744.307,NO,2009,2011,2
4123990065,2009,9,11,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,464723610.3944349,NO,2009,2009,0
4123998067,2009,9,11,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,464682477.9002607,NO,2009,2009,0
425049841,2009,7,31,LICITACION PUBLICA INTERNACIONAL,"GYMSA GEOQUIMICA Y PERFORACION, S.A. DE C.V.",34246619.121,NO,2009,2011,2
425109856,2009,9,4,ADJUDICACION DIRECTA,"SERVICIOS Y SUMINISTROS EN INFORMATICA, S.A. DE C.V.",33852629.033,NO,2009,2009,0
424408847,2009,1,6,LICITACION PUBLICA INTERNACIONAL,"UNIQUE COMM, S.A. DE C.V.",33839789.375,NO,2009,2011,2
420879812,2009,6,1,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,33171043.016,NO,2009,2009,0
424109827,2009,8,17,LICITACION PUBLICA NACIONAL,LETICIA VALADEZ AGUILAR CONSTRUCTORA S.A. DE C.V.,32925127.35,NO,2009,2011,2
421471800,2011,4,7,ADJUDICACION DIRECTA,"CORPORATIVO DE SERVICIOS AMBIENTALES, S.A. DE C.V.",30191158.051,NO,2009,2010,1
424029601,2009,2,16,LICITACION PUBLICA INTERNACIONAL,"SUMINISTROS MARINOS E INDUSTRIALES DE MÉXICO, S.A. DE C.V.",32477953.775,NO,2009,2010,1
420889800,2009,6,1,CONTRATOS ENTRE ENTIDADES,"COMPAÑIA MEXICANA DE EXPLORACIONES, S.A. DE C.V.",32363214.286,NO,2009,2009,0
424409801,2009,3,3,LICITACION PUBLICA INTERNACIONAL,"ESPARTEC, S.A. DE C.V.",32256519.644,NO,2009,2011,2
425109855,2009,9,11,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD JUAREZ AUTONOMA DE,32256519.644,NO,2009,2009,0
422189801,2009,1,23,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,32254035.483,NO,2009,2009,0
422229802,2009,4,28,OTROS,UNIVERSIDAD AUTONOMA DEL CARMEN,32092814.644,NO,2009,2009,0
420409853,2009,11,19,ADJUDICACION DIRECTA,GX TECHNOLOGY CORPORATION,419166428.1569625,NO,2009,2012,3
424019050,2009,12,2,LICITACION PUBLICA NACIONAL,INDUSTRIAS RIVIERA S.A.DE C.V.,31995333.642,NO,2009,2010,1
425029818,2009,5,22,LICITACION PUBLICA NACIONAL,"TORDEC, S.A. DE C.V.",31746764.865,NO,2009,2010,1
420149018,2009,10,30,LICITACION PUBLICA INTERNACIONAL,"ABAMEX CHEVROLET, S.A. DE C.V.",31740415.33,NO,2009,2009,0
424509817,2009,9,15,LICITACION PUBLICA NACIONAL,"MEXBURG, S.A. DE C.V.",31648175.567,NO,2009,2011,2
422449801,2009,6,15,CONTRATOS ENTRE ENTIDADES,INSTITUTO TECNOLOGICO SUPERIOR DE CALKINI,31626335.57,NO,2009,2009,0
425029861,2009,11,4,ADJUDICACION DIRECTA,"SERVICIO Y MANTENIMIENTO BRIOKASOLSTEFF, S.A. DE C.V.",31234548.466,NO,2009,2009,0
425109819,2009,4,20,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD TECNOLOGICA DE TABASCO,31011703.58,SI,2009,2009,0
423028828,2009,1,12,ADJUDICACION DIRECTA,"FMC TECHNOLOGIES DE MEXICO, S.A. DE C.V.",30891820.736,NO,2009,2010,1
425109877,2009,11,20,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,30721951.068,SI,2009,2009,0
422448803,2008,12,29,LICITACION PUBLICA INTERNACIONAL,"SERVICIOS DE INGENIERIA Y APLICACION TECNICA ESPECIALIZADA, S.A. DE C.V.",31775523.04,NO,2009,2009,0
424508847,2009,1,2,LICITACION PUBLICA NACIONAL,"NIKAR, S.A. DE C.V.",30496723.22,NO,2009,2012,3
420289805,2009,4,13,OTROS,"COMPAÑIA MEXICANA DE EXPLORACIONES, S.A. DE C.V.",30465812.107,NO,2009,2009,0
425029853,2009,10,8,LICITACION PUBLICA NACIONAL,"GRUPO PETROL, S.A. DE C.V.",30248187.12,NO,2009,2011,2
421009600,2009,5,14,LICITACION PUBLICA INTERNACIONAL,"SOUTHERN SCHLUMBERGER, S.A.",399462370.4715536,NO,2009,2012,3
420129003,2009,3,9,LICITACION PUBLICA INTERNACIONAL,"ALEF SOLUCIONES INTEGRALES, S.C. DE P. DE R.L. DE C.V.",30180779.418,NO,2009,2009,0
424019844,2009,10,7,LICITACION PUBLICA INTERNACIONAL,"INGENIERIA ORCO, S.A. DE C.V.",29857480.343,NO,2009,2011,2
424109832,2009,9,24,LICITACION PUBLICA NACIONAL,PROYECTOS INDUSTRIALES RIMUSA SA DE CV,29530041.961,NO,2009,2011,2
428229801,2009,1,12,OTROS,UNIVERSIDAD TECNOLOGICA DE CAMPECHE,29129957.81,NO,2009,2009,0
425029821,2009,6,8,LICITACION PUBLICA NACIONAL,"CONSTRUCTORA CHAVEZ, S.A. DE C.V.",29128306.14,NO,2009,2009,0
425109806,2009,3,2,OTROS,INSTITUTO MEXICANO DEL PETROLEO,29051187.302,NO,2009,2009,0
424409605,2009,7,15,ADJUDICACION DIRECTA,"TUBERIAS PROCARSA, S.A. DE C.V.",28631134.963,NO,2009,2010,1
428229835,2009,6,8,LICITACION PUBLICA NACIONAL,"NAVIERA BOURBON TAMAULIPAS, S.A. DE C.V.",378828306.8025675,NO,2009,2012,3
420409817,2009,6,26,ADJUDICACION DIRECTA,"PGS MEXICANA, S.A. DE C.V.",377318856.91911757,NO,2009,2012,3
420289809,2009,6,15,CONTRATOS ENTRE ENTIDADES,"COMPAÑIA MEXICANA DE EXPLORACIONES, S.A. DE C.V.",28333906.023,NO,2009,2009,0
424409820,2009,11,6,LICITACION PUBLICA INTERNACIONAL,"CONSTRUCCIONES ASOCIADOS G3, S.A. DE C.V.",28286486.457,NO,2009,2012,3
4194980060,2009,1,7,ADJUDICACION DIRECTA,GEOQUEST SYSTEMS B.V.,383092255.9910547,NO,2009,2009,0
428239801,2009,2,12,LICITACION PUBLICA NACIONAL,"SERVINDUSTRIAS DEL GOLFO, S.A. DE C.V.",28081826.855,SI,2009,2009,0
428229852,2009,7,20,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD AUTONOMA DEL CARMEN,27946031.299,NO,2009,2009,0
422339803,2009,7,10,ADJUDICACION DIRECTA,CONTROL FLOW INCORPORATED S. DE R.L. DE C.V.,27572064.622,NO,2009,2010,1
428219605,2009,12,9,LICITACION PUBLICA INTERNACIONAL,"FERRETERIA LA FRAGUA, S.A. DE C.V.",27564994.486,NO,2009,2011,2
422309804,2009,7,22,ADJUDICACION DIRECTA,"VETCO GRAY DE MEXICO, S.A. DE C.V.",27465455.534,NO,2009,2010,1
428029150,2009,10,16,LICITACION PUBLICA INTERNACIONAL,"SERVICIO E INGENIERIA EN TECNOLOGIA ELECTRONICA, S.A. DE C.V.",27343521.098,NO,2009,2009,0
422229801,2009,4,23,ADJUDICACION DIRECTA,"BUFETE DE MANTENIMIENTO PREDICTIVO E INGENIERIA, S. A. DE C.V.",27328256.668,NO,2009,2009,0
428219603,2009,8,19,LICITACION PUBLICA NACIONAL,DEKATOOL S.A. DE CV.,27293978.161,NO,2009,2011,2
425009633,2009,12,23,LICITACION PUBLICA INTERNACIONAL,"SOLUCIONES INTEGRALES DEL SURESTE, S.A. DE C.V.",26880074.907,NO,2009,2011,2
424019605,2009,5,18,LICITACION PUBLICA NACIONAL,"ARENAS SILICAS SANTO NIÑO, S.A. DE C.V.",26546810.471,NO,2009,2011,2
423028010,2009,2,26,LICITACION PUBLICA INTERNACIONAL,"TECNOLOGIA Y SISTEMAS DEL SURESTE, S.A. DE C.V.",26217289.888,NO,2009,2009,0
424109823,2009,7,27,CONTRATOS ENTRE ENTIDADES,INSTITUTO POLITECNICO NACIONAL,26177406.327,NO,2009,2011,2
425109803,2009,2,16,OTROS,UNIVERSIDAD JUAREZ AUTONOMA DE,25953035.807,NO,2009,2009,0
425009608,2009,5,4,LICITACION PUBLICA INTERNACIONAL,"PROVEEDORA DE SERVICIOS Y MATERIALES CASTELAN, S.A. DE C.V.",25805215.715,NO,2009,2009,0
425039810,2009,9,18,ADJUDICACION DIRECTA,"JUPITER SUMINISTROS Y SERVICIOS, S.A.",25341103.378,NO,2009,2009,0
422269806,2009,7,8,ADJUDICACION DIRECTA,"AUTOMATION AND CONTROL SOLUTIONS, S. DE R.L. DE C.V.",25267580.919,NO,2009,2009,0
425029852,2009,10,2,ADJUDICACION DIRECTA,"COYMA DE TABASCO, S.A. DE C.V.",25107887.165,NO,2009,2009,0
421229807,2009,7,2,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD JUAREZ AUTONOMA DE,25055251.634,NO,2009,2009,0
420409844,2009,10,16,CONTRATOS ENTRE ENTIDADES,"UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO, U.N.A.M",24812707.419,NO,2009,2009,0
421439808,2009,8,19,LICITACION PUBLICA INTERNACIONAL,"CONSTRUCCIONES INDUSTRIALES Y ECOLOGICAS DEL SURESTE, S.A. DE C.V.",24812707.419,NO,2009,2009,0
422229804,2009,7,29,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD AUTONOMA DEL CARMEN,24812707.419,NO,2009,2009,0
425049813,2009,3,2,LICITACION PUBLICA NACIONAL,"LG SERVICES, S.A. DE C.V.",24812707.419,NO,2009,2009,0
425109861,2009,9,11,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD POPULAR DE LA CHONTALPA,24812707.419,NO,2009,2010,1
425039801,2009,5,8,LICITACION PUBLICA INTERNACIONAL,H. ROSEN DE MEXICO S. DE R.L. DE C.V.,24685067.688,NO,2009,2012,3
422649805,2009,7,22,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,24604471.945,NO,2009,2009,0
428229860,2009,9,17,LICITACION PUBLICA INTERNACIONAL,SANTIAGO FLORES FRANCISCO,24389334.395,NO,2009,2012,3
420149012,2009,10,30,LICITACION PUBLICA INTERNACIONAL,VILLAUTOS ARAGON S.A. DE C.V.,24334546.697,NO,2009,2009,0
420829806,2009,8,3,CONTRATOS ENTRE ENTIDADES,INSTITUTO DE INVESTIGACIONES ELECTRICAS,24234024.216,SI,2009,2009,0
424019839,2009,9,1,ADJUDICACION DIRECTA,"PART TECHNICAL SERVICES, S.A. DE C.V.",24230558.772,SI,2009,2009,0
428239815,2009,6,29,LICITACION PUBLICA NACIONAL,"CONSORCIO EN INGENIERIA MECANICA Y ELECTRICA, S.A. DE .C.V.",24112010.047,NO,2009,2011,2
428819807,2009,4,17,OTROS,INSTITUTO TECNOLOGICO SUPERIOR DE COMALCALCO,24048884.708,NO,2009,2009,0
425029820,2009,6,4,LICITACION PUBLICA NACIONAL,"CONSTRUCTORA ELVIC, S.A. C.V.",24036453.293,NO,2009,2009,0
420879813,2009,7,16,LICITACION PUBLICA INTERNACIONAL,"BUFETE DE MANTENIMIENTO PREDICTIVO INDUSTRIAL, S.A. DE C.V.",23900699.088,NO,2009,2010,1
420138051,2009,1,19,LICITACION PUBLICA INTERNACIONAL,"AMECO SERVICES, S.DE R.L. DE C.V.",23843990.692,NO,2009,2009,0
420409824,2009,7,3,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD AUTONOMA DE NUEVO LEON,23795485.665,NO,2009,2009,0
425009611,2009,6,29,LICITACION PUBLICA INTERNACIONAL,"SUPPLY TECHNOLOGY ADVANCED, S.A. DE C.V.",23572072.048,NO,2009,2009,0
420409812,2009,5,20,CONTRATOS ENTRE ENTIDADES,INSTITUTO TECNOLOGICO SUPERIOR DE COMALCALCO,23572050.523,NO,2009,2009,0
424029603,2009,5,25,ADJUDICACION DIRECTA,"CAMERON DE MEXICO, S.A. DE C.V.",308696479.93034095,NO,2009,2009,0
428239804,2009,2,20,LICITACION PUBLICA NACIONAL,"COIMSUR, S.A. DE C.V.",23469799.663,NO,2009,2009,0
420219818,2009,9,3,ADJUDICACION DIRECTA,OLIVER WYMAN S.DE R.L. DE C.V.,23448876.955,SI,2009,2009,0
425049857,2009,12,30,LICITACION PUBLICA NACIONAL,"TRANSPORTES INTEGRADOS CAVAZOS, S.A. DE C.V.",23448008.511,NO,2009,2011,2
425009601,2009,3,6,LICITACION PUBLICA INTERNACIONAL,"PIBRA, S.A. DE C.V.",23422178.482,NO,2009,2011,2
425029827,2009,6,25,ADJUDICACION DIRECTA,"CONSTIN, S.A. DE C.V.",23295084.631,SI,2009,2009,0
425109812,2009,3,25,OTROS,UNIVERSIDAD JUAREZ AUTONOMA DE,23254469.393,SI,2009,2009,0
420409803,2009,2,23,OTROS,INSTITUTO MEXICANO DEL PETROLEO,23169842.726,NO,2009,2009,0
420829809,2009,10,6,LICITACION PUBLICA NACIONAL,"SACMAG DE MEXICO, S.A. DE C.V.",22882624.348,SI,2009,2009,0
424419807,2009,10,15,LICITACION PUBLICA INTERNACIONAL,"CONSTRUCTORES RESIDENCIALES ASOCIADOS, S.A. DE C.V.",22315450.011,NO,2009,2011,2
422309803,2009,6,1,CONTRATOS ENTRE ENTIDADES,UNIVERSIDAD AUTONOMA DEL CARMEN,22042551.852,NO,2009,2009,0
424409601,2009,2,27,ADJUDICACION DIRECTA,GRUPO INDUSTRIAL Y DE SERVICIOS 5M S. DE R.L. DE C.V.,21611706.926,NO,2009,2009,0
422869802,2009,10,1,CONTRATOS ENTRE ENTIDADES,INSTITUTO MEXICANO DEL PETROLEO,21472402.976,NO,2009,2009,0
4128998031,2009,9,14,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,287672633.3587512,NO,2009,2010,1
424509815,2009,12,11,LICITACION PUBLICA NACIONAL,GARCIA FLORES JOSE FRANCISCO,21091277.983,NO,2009,2011,2
424409802,2009,3,5,LICITACION PUBLICA INTERNACIONAL,"TECNOLOGIA EN COMPRESION, S.A. DE C.V.",21090801.306,NO,2009,2011,2
422449805,2009,10,26,ADJUDICACION DIRECTA,"VALVULAS DE SEGURIDAD, S.A. DE C.V.",21050455.844,NO,2009,2009,0
420149017,2009,11,3,LICITACION PUBLICA INTERNACIONAL,"SUPER CAMIONES Y AUTOS DE SILAO, S.A. DE C.V.",21028025.156,NO,2009,2009,0
420829801,2009,4,1,OTROS,INSTITUTO MEXICANO DEL PETROLEO,20974181.581,NO,2009,2009,0
424508849,2009,1,16,LICITACION PUBLICA NACIONAL,"VISION GLOBAL INDUSTRIAL, S.A. DE C.V.",20924837.939,NO,2009,2012,3
425029874,2009,12,15,ADJUDICACION DIRECTA,"ECOMEX MEXICO, S.A. DE C.V.",20919848.302,NO,2009,2009,0
425109813,2009,3,30,OTROS,INSTITUTO MEXICANO DEL PETROLEO,20795712.461,NO,2009,2009,0
428239805,2009,3,26,LICITACION PUBLICA NACIONAL,"REPRESENTACIONES Y DISTRIBUCIONES EVYA, S.A. DE C.V.",20678470.843,SI,2009,2009,0
